time,level,latitude,longitude,input,output
272.7777777777774,7,37.579383850097656,-105.49404907226562,1.6657991e-12,1.3422634e-12
272.7777777777774,7,37.57877731323242,-105.44842529296875,2.2579844e-12,1.5611605e-12
272.7777777777774,7,37.44247055053711,-113.47303771972656,5.856938e-10,0.0
272.7777777777774,7,37.445037841796875,-113.4276123046875,1.718399e-08,8.770875e-09
272.7777777777774,7,37.44758987426758,-113.38217163085938,1.3242555e-08,1.0528424e-08
272.7777777777774,7,37.614933013916016,-105.4476318359375,1.13481036e-13,0.0
272.7777777777774,7,37.48110580444336,-113.43081665039062,2.9475483e-13,0.0
272.7777777777774,7,37.4836540222168,-113.3853759765625,5.159978e-10,0.0
272.7777777777774,7,37.862518310546875,-105.07571411132812,2.131208e-13,0.0
272.7777777777774,7,37.861751556396484,-105.0299072265625,2.7394878e-11,1.9064155e-11
272.7777777777774,7,37.860958099365234,-104.98410034179688,8.5280456e-11,6.130675e-11
272.7777777777774,7,37.89868927001953,-105.07473754882812,2.3268351e-12,0.0
272.7777777777774,7,37.897911071777344,-105.02891540527344,6.8488555e-11,4.743599e-11
272.7777777777774,7,37.89711380004883,-104.98309326171875,1.914411e-12,1.0870697e-12
272.7777777777774,7,37.93484878540039,-105.07376098632812,1.3314022e-13,0.0
272.7777777777774,7,37.93406677246094,-105.02792358398438,2.4365549e-12,0.0
272.7777777777774,7,38.92231369018555,-108.11602783203125,0.0,6.8244754e-10
272.7777777777774,7,39.216217041015625,-114.15153503417969,0.0,7.782739e-11
272.7777777777774,7,39.25228500366211,-114.15521240234375,0.0,2.1752235e-10
272.7777777777774,7,39.73519515991211,-113.96882629394531,1.9530298e-12,7.3300886e-11
272.7777777777774,7,39.76848220825195,-114.01936340332031,2.614919e-13,0.0
272.7777777777774,7,39.771263122558594,-113.97244262695312,2.4711622e-11,6.4764284e-11
272.7777777777774,7,39.774017333984375,-113.92550659179688,4.43288e-10,2.190405e-09
272.7777777777774,7,39.807334899902344,-113.97604370117188,1.8230521e-12,0.0
272.7777777777774,7,39.810096740722656,-113.92909240722656,8.5406904e-11,3.22377e-10
272.7777777777774,7,39.81283950805664,-113.88214111328125,1.5126778e-11,1.5200116e-10
272.7777777777774,7,39.846160888671875,-113.93267822265625,3.1330578e-12,0.0
272.7777777777774,7,39.848907470703125,-113.88571166992188,1.0954021e-12,1.8976282e-10
272.7777777777774,8,36.17811584472656,-111.97100830078125,1.5333339e-13,0.0
272.7777777777774,8,36.21221923828125,-112.01817321777344,2.1075428e-14,0.0
272.7777777777774,8,36.214195251464844,-111.97346496582031,8.704531e-14,0.0
272.7777777777774,8,36.250274658203125,-111.97592163085938,1.4769329e-14,0.0
272.7777777777774,8,36.28236389160156,-112.06787109375,2.4549292e-13,0.0
272.7777777777774,8,36.284366607666016,-112.02313232421875,2.579835e-11,0.0
272.7777777777774,8,36.32044219970703,-112.02560424804688,7.604545e-13,0.0
272.7777777777774,8,37.290409088134766,-113.59609985351562,6.967222e-11,0.0
272.7777777777774,8,37.29302978515625,-113.55078125,2.6503868e-09,2.0505995e-09
272.7777777777774,8,37.29561996459961,-113.50543212890625,1.3409324e-08,3.8466478e-08
272.7777777777774,8,37.29819107055664,-113.46009826660156,4.623408e-10,1.8663744e-09
272.7777777777774,8,37.326473236083984,-113.59939575195312,2.3979414e-09,0.0
272.7777777777774,8,37.32908630371094,-113.55404663085938,6.753725e-08,5.12687e-08
272.7777777777774,8,37.33169174194336,-113.50869750976562,4.6314e-07,8.267302e-07
272.7777777777774,8,37.33427047729492,-113.46333312988281,8.5103875e-07,1.6399315e-06
272.7777777777774,8,37.33682632446289,-113.41796875,2.9889428e-08,5.6828423e-08
272.7777777777774,8,37.36515426635742,-113.55732727050781,5.4888054e-09,0.0
272.7777777777774,8,37.36775588989258,-113.51194763183594,9.160008e-08,6.892778e-08
272.7777777777774,8,37.37033462524414,-113.466552734375,3.029527e-07,3.3332492e-07
272.7777777777774,8,37.37289810180664,-113.42117309570312,2.583404e-07,5.167283e-07
272.7777777777774,8,37.37544250488281,-113.37579345703125,4.1995265e-11,3.3485482e-11
272.7777777777774,8,37.40382385253906,-113.51519775390625,3.3746546e-09,0.0
272.7777777777774,8,37.40640640258789,-113.46980285644531,2.502838e-08,8.650133e-09
272.7777777777774,8,37.40896224975586,-113.42439270019531,6.283653e-08,6.169617e-08
272.7777777777774,8,37.4115104675293,-113.37896728515625,7.369718e-10,2.9348046e-09
272.7777777777774,8,37.44247055053711,-113.47303771972656,2.4309282e-10,0.0
272.7777777777774,8,37.445037841796875,-113.4276123046875,3.475253e-09,1.4070967e-12
272.7777777777774,8,37.44758987426758,-113.38217163085938,1.089362e-10,8.1358226e-11
272.7777777777774,8,37.4836540222168,-113.3853759765625,4.832134e-13,0.0
272.7777777777774,8,37.861751556396484,-105.0299072265625,3.193301e-14,0.0
272.7777777777774,8,37.860958099365234,-104.98410034179688,7.2886236e-14,0.0
272.7777777777774,8,37.897911071777344,-105.02891540527344,7.909498e-14,0.0
272.7777777777774,8,39.216217041015625,-114.15153503417969,0.0,4.652834e-10
272.7777777777774,8,39.25228500366211,-114.15521240234375,0.0,1.2964158e-09
272.7777777777774,8,39.73519515991211,-113.96882629394531,0.0,4.287436e-10
272.7777777777774,8,39.76848220825195,-114.01936340332031,8.1814476e-13,0.0
272.7777777777774,8,39.771263122558594,-113.97244262695312,1.0731788e-10,1.6192676e-10
272.7777777777774,8,39.774017333984375,-113.92550659179688,1.8530192e-09,7.976205e-09
272.7777777777774,8,39.807334899902344,-113.97604370117188,5.448077e-12,0.0
272.7777777777774,8,39.810096740722656,-113.92909240722656,3.546502e-10,1.0574568e-09
272.7777777777774,8,39.81283950805664,-113.88214111328125,3.862455e-11,7.051833e-10
272.7777777777774,8,39.846160888671875,-113.93267822265625,8.972328e-12,0.0
272.7777777777774,8,39.848907470703125,-113.88571166992188,6.1509482e-12,1.0021517e-09
272.7777777777774,9,37.29302978515625,-113.55078125,3.75658e-12,2.6895064e-12
272.7777777777774,9,37.29561996459961,-113.50543212890625,6.399091e-11,5.113525e-11
272.7777777777774,9,37.29819107055664,-113.46009826660156,1.5849931e-12,1.1817758e-12
272.7777777777774,9,37.326473236083984,-113.59939575195312,9.146259e-11,0.0
272.7777777777774,9,37.32908630371094,-113.55404663085938,4.697353e-09,3.3779264e-09
272.7777777777774,9,37.33169174194336,-113.50869750976562,3.3924813e-08,7.506516e-08
272.7777777777774,9,37.33427047729492,-113.46333312988281,6.197647e-08,1.301217e-07
272.7777777777774,9,37.33682632446289,-113.41796875,1.5526777e-10,1.2203753e-10
272.7777777777774,9,37.36515426635742,-113.55732727050781,1.8981358e-10,0.0
272.7777777777774,9,37.36775588989258,-113.51194763183594,5.364217e-09,3.905917e-09
272.7777777777774,9,37.37033462524414,-113.466552734375,1.6296939e-08,1.39588465e-08
272.7777777777774,9,37.37289810180664,-113.42117309570312,2.9626204e-09,7.616898e-09
272.7777777777774,9,37.37544250488281,-113.37579345703125,3.375069e-14,0.0
272.7777777777774,9,37.40382385253906,-113.51519775390625,9.898604e-11,0.0
272.7777777777774,9,37.40640640258789,-113.46980285644531,8.45079e-10,0.0
272.7777777777774,9,37.40896224975586,-113.42439270019531,5.1912147e-10,4.0023052e-10
272.7777777777774,9,37.4115104675293,-113.37896728515625,1.7102863e-12,1.2431884e-12
272.7777777777774,9,37.445037841796875,-113.4276123046875,1.09356335e-11,0.0
272.7777777777774,9,37.44758987426758,-113.38217163085938,8.1243445e-15,0.0
272.7777777777774,9,39.216217041015625,-114.15153503417969,0.0,1.2524038e-09
272.7777777777774,9,39.25228500366211,-114.15521240234375,0.0,3.4349414e-09
272.7777777777774,9,39.73519515991211,-113.96882629394531,0.0,1.1534428e-09
272.7777777777774,9,39.76848220825195,-114.01936340332031,1.3484835e-12,0.0
272.7777777777774,9,39.771263122558594,-113.97244262695312,2.7516434e-10,2.2069505e-10
272.7777777777774,9,39.774017333984375,-113.92550659179688,4.5441997e-09,1.6173015e-08
272.7777777777774,9,39.807334899902344,-113.97604370117188,8.482426e-12,0.0
272.7777777777774,9,39.810096740722656,-113.92909240722656,8.5105856e-10,2.1183588e-09
272.7777777777774,9,39.81283950805664,-113.88214111328125,1.0376082e-10,1.866903e-09
272.7777777777774,9,39.846160888671875,-113.93267822265625,1.3236816e-11,0.0
272.7777777777774,9,39.848907470703125,-113.88571166992188,1.7384937e-11,2.7274039e-09
272.7777777777774,10,37.29561996459961,-113.50543212890625,5.0890864e-14,0.0
272.7777777777774,10,37.32908630371094,-113.55404663085938,5.960105e-12,0.0
272.7777777777774,10,37.33169174194336,-113.50869750976562,1.3500787e-10,1.0462037e-10
272.7777777777774,10,37.33427047729492,-113.46333312988281,3.6384648e-10,2.8221073e-10
272.7777777777774,10,37.33682632446289,-113.41796875,2.1974012e-13,0.0
272.7777777777774,10,37.36775588989258,-113.51194763183594,7.373297e-12,0.0
272.7777777777774,10,37.37033462524414,-113.466552734375,4.58615e-11,3.3495554e-11
272.7777777777774,10,37.37289810180664,-113.42117309570312,9.471335e-12,6.96734e-12
272.7777777777774,10,37.40640640258789,-113.46980285644531,1.5462052e-12,0.0
272.7777777777774,10,37.40896224975586,-113.42439270019531,3.6571102e-13,0.0
272.7777777777774,10,39.771263122558594,-113.97244262695312,1.413453e-13,0.0
272.7777777777774,10,39.774017333984375,-113.92550659179688,1.32993295e-11,6.383684e-11
272.7777777777774,10,39.810096740722656,-113.92909240722656,4.3068492e-13,0.0
272.7777777777774,10,39.81283950805664,-113.88214111328125,2.884709e-13,0.0
272.7777777777774,11,37.33169174194336,-113.50869750976562,8.850765e-14,0.0
272.7777777777774,11,37.33427047729492,-113.46333312988281,4.9304506e-13,0.0
272.7777777777774,11,37.37033462524414,-113.466552734375,3.5087642e-14,0.0
272.7777777777774,11,37.37289810180664,-113.42117309570312,3.435211e-15,0.0
272.7777777777774,11,39.774017333984375,-113.92550659179688,4.1490973e-15,0.0
272.77916666666624,0,36.28033447265625,-112.11264038085938,1.5843959e-13,0.0
272.77916666666624,0,36.28236389160156,-112.06787109375,2.3128702e-12,8.100361e-12
272.77916666666624,0,36.284366607666016,-112.02313232421875,8.243908e-12,3.4902296e-11
272.77916666666624,0,36.31843948364258,-112.07037353515625,4.1125894e-13,3.054239e-12
272.77916666666624,0,36.32044219970703,-112.02560424804688,3.270384e-12,1.5025479e-11
272.77916666666624,0,36.35652542114258,-112.028076171875,1.9791325e-13,0.0
272.77916666666624,0,37.07001876831055,-105.27803039550781,1.216198e-12,0.0
272.77916666666624,0,37.06931686401367,-105.23272705078125,4.1348383e-11,8.361033e-11
272.77916666666624,0,37.068607330322266,-105.18742370605469,2.4895117e-10,1.0870108e-09
272.77916666666624,0,37.105472564697266,-105.23184204101562,3.924857e-09,4.679209e-09
272.77916666666624,0,37.104766845703125,-105.1865234375,3.0900473e-08,7.155876e-08
272.77916666666624,0,37.14162063598633,-105.23095703125,1.5582179e-09,0.0
272.77916666666624,0,37.14091110229492,-105.18560791015625,1.5261236e-08,3.355363e-08
272.77916666666624,0,37.177772521972656,-105.23007202148438,7.8700775e-11,0.0
272.77916666666624,0,37.17705154418945,-105.18470764160156,1.816749e-09,2.3510185e-09
272.77916666666624,0,37.176326751708984,-105.13934326171875,1.3642965e-10,6.5914324e-10
272.77916666666624,0,37.21392059326172,-105.22918701171875,2.2542739e-11,0.0
272.77916666666624,0,37.21320724487305,-105.18380737304688,4.778919e-10,7.419051e-10
272.77916666666624,0,37.21247863769531,-105.13839721679688,1.8943898e-09,5.616564e-09
272.77916666666624,0,37.25007247924805,-105.22830200195312,6.424269e-11,0.0
272.77916666666624,0,37.24936294555664,-105.18289184570312,1.2424457e-09,1.7925322e-09
272.77916666666624,0,37.248626708984375,-105.13748168945312,5.798237e-09,1.9497019e-08
272.77916666666624,0,37.28622055053711,-105.2274169921875,3.6171274e-12,0.0
272.77916666666624,0,37.28550720214844,-105.18197631835938,1.8420059e-10,2.3196342e-10
272.77916666666624,0,37.28477478027344,-105.13653564453125,1.3740582e-09,3.6811503e-09
272.77916666666624,0,37.32167053222656,-105.18107604980469,3.0533408e-12,0.0
272.77916666666624,0,37.3209342956543,-105.1356201171875,8.22032e-11,2.4619043e-11
272.77916666666624,0,37.35708236694336,-105.13467407226562,2.4204445e-13,0.0
272.77916666666624,0,37.356327056884766,-105.08920288085938,9.415291e-13,0.0
272.77916666666624,0,37.355560302734375,-105.04371643066406,4.4833536e-11,5.411413e-11
272.77916666666624,0,37.35477066040039,-104.99822998046875,2.8669708e-10,1.4011547e-09
272.77916666666624,0,37.3917121887207,-105.04273986816406,1.4964081e-12,0.0
272.77916666666624,0,37.390926361083984,-104.99722290039062,3.3266855e-11,4.7781827e-11
272.77916666666624,0,37.39011764526367,-104.95172119140625,8.7499425e-13,2.7165027e-11
272.77916666666624,0,37.42708206176758,-104.99623107910156,5.8292076e-13,0.0
272.77916666666624,0,37.42626953125,-104.95071411132812,8.199635e-14,0.0
272.77916666666624,0,37.29302978515625,-113.55078125,6.7573586e-12,1.6903041e-12
272.77916666666624,0,37.29561996459961,-113.50543212890625,7.510875e-11,2.5862923e-10
272.77916666666624,0,37.29819107055664,-113.46009826660156,3.601388e-11,9.803454e-11
272.77916666666624,0,37.326473236083984,-113.59939575195312,5.5223822e-11,0.0
272.77916666666624,0,37.32908630371094,-113.55404663085938,8.037555e-09,2.7592129e-09
272.77916666666624,0,37.33169174194336,-113.50869750976562,1.1105609e-07,2.2700657e-07
272.77916666666624,0,37.33427047729492,-113.46333312988281,3.372209e-07,8.029317e-07
272.77916666666624,0,37.33682632446289,-113.41796875,1.6598063e-08,3.608134e-08
272.77916666666624,0,37.36515426635742,-113.55732727050781,2.2984889e-10,4.2064963e-12
272.77916666666624,0,37.36775588989258,-113.51194763183594,1.39221275e-08,8.6322185e-09
272.77916666666624,0,37.37033462524414,-113.466552734375,1.0656665e-07,1.8654066e-07
272.77916666666624,0,37.37289810180664,-113.42117309570312,1.9710438e-07,4.738246e-07
272.77916666666624,0,37.37544250488281,-113.37579345703125,1.0605605e-09,2.588083e-09
272.77916666666624,0,37.40382385253906,-113.51519775390625,1.5562264e-10,0.0
272.77916666666624,0,37.40640640258789,-113.46980285644531,7.70233e-09,4.1047965e-10
272.77916666666624,0,37.40896224975586,-113.42439270019531,4.7448946e-08,9.291098e-08
272.77916666666624,0,37.4115104675293,-113.37896728515625,1.788601e-08,4.3847223e-08
272.77916666666624,0,37.58053970336914,-105.58529663085938,3.123841e-13,0.0
272.77916666666624,0,37.57997512817383,-105.5396728515625,9.847012e-08,0.0
272.77916666666624,0,37.579383850097656,-105.49404907226562,9.391755e-07,1.6747995e-06
272.77916666666624,0,37.57877731323242,-105.44842529296875,6.020127e-07,1.0432159e-06
272.77916666666624,0,37.44247055053711,-113.47303771972656,3.1517514e-11,0.0
272.77916666666624,0,37.445037841796875,-113.4276123046875,2.7293032e-09,1.3344537e-09
272.77916666666624,0,37.44758987426758,-113.38217163085938,2.5189941e-09,4.9943356e-09
272.77916666666624,0,37.61613845825195,-105.5389404296875,1.563603e-08,0.0
272.77916666666624,0,37.615543365478516,-105.4932861328125,2.4236732e-07,3.124914e-07
272.77916666666624,0,37.614933013916016,-105.4476318359375,2.4078452e-07,3.7827596e-07
272.77916666666624,0,37.61431121826172,-105.40199279785156,2.0443558e-11,2.1034509e-10
272.77916666666624,0,37.48110580444336,-113.43081665039062,2.2008643e-11,0.0
272.77916666666624,0,37.4836540222168,-113.3853759765625,8.8842204e-11,1.2525481e-11
272.77916666666624,0,37.65229034423828,-105.5382080078125,4.3761217e-11,0.0
272.77916666666624,0,37.65170669555664,-105.49252319335938,1.38551295e-08,1.942297e-09
272.77916666666624,0,37.65109634399414,-105.44686889648438,2.0451715e-08,9.701477e-09
272.77916666666624,0,37.65047073364258,-105.40118408203125,1.9107949e-12,0.0
272.77916666666624,0,37.687870025634766,-105.49177551269531,3.6653527e-11,0.0
272.77916666666624,0,37.687259674072266,-105.44607543945312,2.967394e-10,0.0
272.77916666666624,0,37.825592041015625,-105.03091430664062,3.0534914e-13,1.1230461e-12
272.77916666666624,0,37.82480239868164,-104.98512268066406,2.4200336e-12,1.566186e-11
272.77916666666624,0,37.869842529296875,-105.57958984375,3.1910607e-13,0.0
272.77916666666624,0,37.8692741394043,-105.53378295898438,5.1851037e-11,8.4838185e-11
272.77916666666624,0,37.868682861328125,-105.48797607421875,4.481226e-10,1.6967252e-09
272.77916666666624,0,37.863277435302734,-105.12152099609375,6.715672e-11,0.0
272.77916666666624,0,37.862518310546875,-105.07571411132812,1.4885552e-08,8.142658e-09
272.77916666666624,0,37.861751556396484,-105.0299072265625,1.1792089e-07,2.5594164e-07
272.77916666666624,0,37.860958099365234,-104.98410034179688,2.06527e-08,4.06377e-08
272.77916666666624,0,37.90543746948242,-105.53305053710938,2.2918345e-12,4.6933867e-12
272.77916666666624,0,37.90484619140625,-105.48721313476562,5.934025e-11,1.2367196e-10
272.77916666666624,0,37.90018844604492,-105.16639709472656,3.9024627e-11,0.0
272.77916666666624,0,37.89944076538086,-105.12057495117188,1.3492574e-08,1.0774297e-09
272.77916666666624,0,37.89868927001953,-105.07473754882812,1.8194235e-07,2.554561e-07
272.77916666666624,0,37.897911071777344,-105.02891540527344,6.103983e-07,1.2657181e-06
272.77916666666624,0,37.89711380004883,-104.98309326171875,5.9424843e-09,1.0564397e-08
272.77916666666624,0,37.942169189453125,-105.57815551757812,2.2069599e-12,1.05455835e-11
272.77916666666624,0,37.94160461425781,-105.53230285644531,2.0671215e-11,4.2987733e-10
272.77916666666624,0,37.941009521484375,-105.4864501953125,1.6845164e-12,0.0
272.77916666666624,0,37.936344146728516,-105.16546630859375,1.4627076e-11,0.0
272.77916666666624,0,37.93560028076172,-105.11962890625,2.876633e-09,4.682714e-10
272.77916666666624,0,37.93484878540039,-105.07376098632812,4.0445148e-08,6.545573e-08
272.77916666666624,0,37.93406677246094,-105.02792358398438,1.2244466e-07,1.674933e-07
272.77916666666624,0,37.93328094482422,-104.98208618164062,3.686581e-10,1.5814794e-11
272.77916666666624,0,37.97776412963867,-105.53155517578125,1.8742492e-12,7.81883e-12
272.77916666666624,0,37.97250747680664,-105.16455078125,3.0450891e-12,0.0
272.77916666666624,0,37.971763610839844,-105.11866760253906,4.9604237e-11,1.1551562e-10
272.77916666666624,0,37.97100830078125,-105.07279968261719,2.1119748e-09,4.226678e-10
272.77916666666624,0,37.97023391723633,-105.02691650390625,6.3305827e-09,6.90485e-10
272.77916666666624,0,37.96944046020508,-104.98104858398438,5.119758e-13,0.0
272.77916666666624,0,38.0079345703125,-105.11772155761719,2.2428873e-12,2.699882e-12
272.77916666666624,0,38.007171630859375,-105.07182312011719,9.816632e-12,5.369355e-12
272.77916666666624,0,38.00639724731445,-105.02593994140625,1.807238e-11,0.0
272.77916666666624,0,38.18501663208008,-112.43356323242188,3.974394e-12,1.3519715e-11
272.77916666666624,0,38.18717575073242,-112.38763427734375,4.7672324e-11,3.555225e-10
272.77916666666624,0,38.221126556396484,-112.43632507324219,1.0671717e-10,0.0
272.77916666666624,0,38.22328567504883,-112.39035034179688,1.2918148e-09,6.3562737e-09
272.77916666666624,0,38.257240295410156,-112.4390869140625,1.471497e-12,0.0
272.77916666666624,0,38.2593879699707,-112.39309692382812,8.9447054e-11,1.7632937e-10
272.77916666666624,0,38.261531829833984,-112.34710693359375,1.3000016e-11,2.2664418e-10
272.77916666666624,0,38.29550552368164,-112.39582824707031,9.766947e-13,0.0
272.77916666666624,0,38.297637939453125,-112.34982299804688,6.992651e-13,3.9935142e-11
272.77916666666624,0,38.33587646484375,-112.30648803710938,0.0,2.1395167e-11
272.77916666666624,0,38.636165618896484,-106.30531311035156,5.8618644e-12,1.3746124e-11
272.77916666666624,0,38.63587951660156,-106.25900268554688,8.2189075e-11,9.0700336e-10
272.77916666666624,0,38.67205047607422,-106.25862121582031,5.718139e-12,3.148474e-12
272.77916666666624,0,38.65736389160156,-105.0078125,1.07631406e-13,7.0868606e-12
272.77916666666624,0,38.65656661987305,-104.96150207519531,9.115926e-13,1.7571514e-11
272.77916666666624,0,38.694313049316406,-105.05313110351562,4.7936405e-13,0.0
272.77916666666624,0,38.69352722167969,-105.00680541992188,1.5366828e-11,3.2929968e-11
272.77916666666624,0,38.69272994995117,-104.96046447753906,9.5805405e-11,4.775326e-10
272.77916666666624,0,38.729698181152344,-105.00578308105469,1.5856947e-12,1.0868951e-12
272.77916666666624,0,38.7288932800293,-104.95942687988281,1.8592823e-11,1.3450052e-10
272.77916666666624,0,38.76665115356445,-105.0511474609375,1.2019536e-11,3.1241055e-11
272.77916666666624,0,38.765865325927734,-105.0047607421875,1.0486197e-10,1.3656218e-09
272.77916666666624,0,38.76506423950195,-104.9583740234375,8.7347593e-13,7.57181e-11
272.77916666666624,0,38.802818298339844,-105.05015563964844,2.8824214e-11,1.0902351e-10
272.77916666666624,0,38.80203628540039,-105.00375366210938,2.6160674e-10,2.238833e-09
272.77916666666624,0,38.839752197265625,-105.09559631347656,1.7473155e-12,4.381765e-12
272.77916666666624,0,38.8389892578125,-105.04916381835938,1.5634683e-11,8.179883e-10
272.77916666666624,0,38.838199615478516,-105.00273132324219,2.037084e-11,5.4720357e-11
272.77916666666624,0,38.875160217285156,-105.04815673828125,1.2480202e-12,3.4240197e-12
272.77916666666624,0,39.17443084716797,-114.24090576171875,7.0277795e-14,0.0
272.77916666666624,0,39.17730712890625,-114.19439697265625,3.3173791e-12,7.679173e-12
272.77916666666624,0,39.18015670776367,-114.14785766601562,3.428498e-11,1.4404197e-10
272.77916666666624,0,39.20760726928711,-114.29116821289062,1.0914994e-11,0.0
272.77916666666624,0,39.21049499511719,-114.24462890625,1.9045625e-09,6.7751516e-10
272.77916666666624,0,39.21337127685547,-114.19808959960938,3.4443087e-08,8.785479e-08
272.77916666666624,0,39.216217041015625,-114.15153503417969,1.1639981e-07,2.8397167e-07
272.77916666666624,0,39.24656295776367,-114.24835205078125,6.1489447e-10,0.0
272.77916666666624,0,39.249427795410156,-114.2017822265625,1.901839e-08,3.7926306e-08
272.77916666666624,0,39.25228500366211,-114.15521240234375,1.170762e-07,3.110257e-07
272.77916666666624,0,39.25511932373047,-114.10862731933594,6.365816e-12,1.1107926e-10
272.77916666666624,0,39.28549575805664,-114.20547485351562,1.4533726e-09,1.0814634e-09
272.77916666666624,0,39.28835678100586,-114.15887451171875,1.7961776e-08,2.9133718e-08
272.77916666666624,0,39.29118728637695,-114.11227416992188,7.065922e-13,5.962383e-12
272.77916666666624,0,39.32441329956055,-114.16256713867188,7.1061373e-10,0.0
272.77916666666624,0,39.729618072509766,-114.0626220703125,1.3267084e-11,0.0
272.77916666666624,0,39.73241424560547,-114.01573181152344,8.226439e-10,6.902845e-10
272.77916666666624,0,39.73519515991211,-113.96882629394531,1.00167e-08,3.7035804e-08
272.77916666666624,0,39.73795700073242,-113.92193603515625,6.516081e-11,2.3885133e-10
272.77916666666624,0,39.76848220825195,-114.01936340332031,1.2196473e-10,0.0
272.77916666666624,0,39.771263122558594,-113.97244262695312,4.8642215e-09,1.5968562e-08
272.77916666666624,0,39.774017333984375,-113.92550659179688,3.5089613e-08,9.763845e-08
272.77916666666624,0,39.807334899902344,-113.97604370117188,7.6229667e-10,0.0
272.77916666666624,0,39.810096740722656,-113.92909240722656,1.47620876e-08,3.894575e-08
272.77916666666624,0,39.81283950805664,-113.88214111328125,1.7600916e-08,4.4185217e-08
272.77916666666624,0,39.846160888671875,-113.93267822265625,1.5880142e-09,4.4693782e-10
272.77916666666624,0,39.848907470703125,-113.88571166992188,1.0001776e-08,3.1292565e-08
272.77916666666624,0,39.88223648071289,-113.936279296875,8.384583e-12,0.0
272.77916666666624,0,39.884986877441406,-113.88926696777344,1.0577261e-09,7.259598e-10
272.77916666666624,0,39.92104721069336,-113.89285278320312,1.6421607e-11,0.0
272.77916666666624,1,36.28033447265625,-112.11264038085938,2.992682e-13,0.0
272.77916666666624,1,36.28236389160156,-112.06787109375,4.4418913e-12,1.5051672e-11
272.77916666666624,1,36.284366607666016,-112.02313232421875,1.626066e-11,6.658407e-11
272.77916666666624,1,36.31843948364258,-112.07037353515625,8.308959e-13,5.9678343e-12
272.77916666666624,1,36.32044219970703,-112.02560424804688,6.6435277e-12,2.9236235e-11
272.77916666666624,1,36.35652542114258,-112.028076171875,4.1176803e-13,0.0
272.77916666666624,1,37.07001876831055,-105.27803039550781,1.4824805e-12,0.0
272.77916666666624,1,37.06931686401367,-105.23272705078125,5.4893957e-11,1.01187995e-10
272.77916666666624,1,37.068607330322266,-105.18742370605469,3.3607267e-10,1.423514e-09
272.77916666666624,1,37.106163024902344,-105.27716064453125,5.0708743e-12,0.0
272.77916666666624,1,37.105472564697266,-105.23184204101562,4.6098334e-09,5.6335536e-09
272.77916666666624,1,37.104766845703125,-105.1865234375,3.559902e-08,8.100524e-08
272.77916666666624,1,37.14162063598633,-105.23095703125,1.8033408e-09,0.0
272.77916666666624,1,37.14091110229492,-105.18560791015625,1.7553763e-08,3.8356976e-08
272.77916666666624,1,37.177772521972656,-105.23007202148438,9.490277e-11,0.0
272.77916666666624,1,37.17705154418945,-105.18470764160156,2.1479567e-09,2.8160363e-09
272.77916666666624,1,37.176326751708984,-105.13934326171875,1.8796728e-10,8.7610186e-10
272.77916666666624,1,37.21392059326172,-105.22918701171875,2.7273944e-11,0.0
272.77916666666624,1,37.21320724487305,-105.18380737304688,6.018418e-10,8.903571e-10
272.77916666666624,1,37.21247863769531,-105.13839721679688,2.4642917e-09,7.1888735e-09
272.77916666666624,1,37.25007247924805,-105.22830200195312,7.760837e-11,0.0
272.77916666666624,1,37.24936294555664,-105.18289184570312,1.5499612e-09,2.1440119e-09
272.77916666666624,1,37.248626708984375,-105.13748168945312,7.3844215e-09,2.2622626e-08
272.77916666666624,1,37.28622055053711,-105.2274169921875,4.383189e-12,0.0
272.77916666666624,1,37.28550720214844,-105.18197631835938,2.3135187e-10,2.7873975e-10
272.77916666666624,1,37.28477478027344,-105.13653564453125,1.7651594e-09,4.636294e-09
272.77916666666624,1,37.32167053222656,-105.18107604980469,3.8698927e-12,0.0
272.77916666666624,1,37.3209342956543,-105.1356201171875,1.0794586e-10,3.8089955e-11
272.77916666666624,1,37.35708236694336,-105.13467407226562,3.8396678e-13,0.0
272.77916666666624,1,37.356327056884766,-105.08920288085938,1.3792604e-12,0.0
272.77916666666624,1,37.355560302734375,-105.04371643066406,6.194212e-11,7.855285e-11
272.77916666666624,1,37.35477066040039,-104.99822998046875,3.8855455e-10,1.8389575e-09
272.77916666666624,1,37.3917121887207,-105.04273986816406,2.210689e-12,0.0
272.77916666666624,1,37.390926361083984,-104.99722290039062,4.6737208e-11,6.944266e-11
272.77916666666624,1,37.39011764526367,-104.95172119140625,1.7888054e-12,4.5408944e-11
272.77916666666624,1,37.42708206176758,-104.99623107910156,8.692983e-13,0.0
272.77916666666624,1,37.42626953125,-104.95071411132812,1.7188723e-13,0.0
272.77916666666624,1,37.290409088134766,-113.59609985351562,1.2309332e-13,0.0
272.77916666666624,1,37.29302978515625,-113.55078125,1.4024591e-11,4.397198e-12
272.77916666666624,1,37.29561996459961,-113.50543212890625,1.4108371e-10,4.5946696e-10
272.77916666666624,1,37.29819107055664,-113.46009826660156,6.877264e-11,1.8457183e-10
272.77916666666624,1,37.326473236083984,-113.59939575195312,8.598785e-11,0.0
272.77916666666624,1,37.32908630371094,-113.55404663085938,1.0170354e-08,4.017585e-09
272.77916666666624,1,37.33169174194336,-113.50869750976562,1.3612886e-07,2.77278e-07
272.77916666666624,1,37.33427047729492,-113.46333312988281,4.010056e-07,9.4045504e-07
